field_1,id,w,link_id
"2952","9665660471","7.0","9665660471"
"2953","2572147159","5.5","2572147159"
"2954","6784744500","2.0","6784744500"
"2955","5573283750","7.0","5573283750"
"2956","9665660470","6.0","9665660470"
"2957","5573283743","2.5","5573283743"
"2958","4990628265","4.0","4990628265"
"2959","5573283745","7.0","5573283745"
"2960","5573283934","3.0","5573283934"
"2961","4399024837","7.5","4399024837"
"2962","6669276590","5.5","6669276590"
"2963","5573421312","7.0","5573421312"
"2964","2572147174","10.0","2572147174"
"2965","5256467086","11.0","5256467086"
"2966","9100999838","6.0","9100999838"
"2967","5848259544","10.0","5848259544"
"2968","10176029355","2.5","10176029355"
"2969","10176029359","5.5","10176029359"
"2970","10176029350","5.5","10176029350"
"2971","4399024844","7.0","4399024844"
"2972","2572147188","3.0","2572147188"
"2973","2572147183","1.0","2572147183"
"2974","8193637460","1.5","8193637460"
"2975","9528866394","0.5","9528866394"
"2976","3597658652","3.0","3597658652"
"2977","4572409830","6.0","4572409830"
"2978","7823205701","6.0","7823205701"
"2979","8348893076","1.5","8348893076"
"2980","4990628245","7.0","4990628245"
"2981","8348893083","5.5","8348893083"
"2982","8718738067","5.5","8718738067"
"2983","2572147211","10.0","2572147211"
"2984","8718738076","10.0","8718738076"
"2985","8718738064","5.5","8718738064"
"2986","5256467081","7.5","5256467081"
"2987","4758254650","6.0","4758254650"
"2988","8718738079","7.5","8718738079"
"2989","8718738083","5.5","8718738083"
"2990","8718738080","5.5","8718738080"
"2991","4572409825","7.0","4572409825"
"2992","8852508104","7.0","8852508104"
"2993","4955283665","5.5","4955283665"
"2994","9069150933","6.0","9069150933"
"2995","7093213774","8.5","7093213774"
"2996","4990628246","4.0","4990628246"
"2997","8348893077","2.5","8348893077"
"2998","3659434198","8.5","3659434198"
"2999","7622221885","8.5","7622221885"
"3000","7622221886","2.5","7622221886"
"3001","3597658670","7.0","3597658670"
"3002","3659434187","10.0","3659434187"
"3003","7093213771","9.5","7093213771"
"3004","5454289508","3.0","5454289508"
"3005","5454289509","1.1","5454289509"
"3006","9069147596","3.0","9069147596"
"3007","5454289510","1.2000000000000002","5454289510"
"3008","9069147605","3.0","9069147605"
"3009","5454289515","1.5","5454289515"
"3010","4572410086","7.0","4572410086"
"3011","8852508100","9.5","8852508100"
"3012","5454289506","1.5","5454289506"
"3013","8193711328","2.5","8193711328"
"3014","8852508110","7.0","8852508110"
"3015","8852520619","6.0","8852520619"
"3016","2572147251","6.0","2572147251"
"3017","9069150929","0.5","9069150929"
"3018","2572147259","5.0","2572147259"
"3019","2572147258","4.0","2572147258"
"3020","7769513849","3.0","7769513849"
"3021","5453853358","5.0","5453853358"
"3022","5453861840","3.0","5453861840"
"3023","2572147262","3.0","2572147262"
"3024","2572147263","4.0","2572147263"
"3025","7214524648","4.0","7214524648"
"3026","7769513848","3.0","7769513848"
"3027","7769513851","3.0","7769513851"
"3028","7769513825","4.0","7769513825"
"3029","7769513847","2.2","7769513847"
"3030","7769513829","4.0","7769513829"
"3031","2572147273","4.0","2572147273"
"3032","5453853353","4.0","5453853353"
"3033","3597711482","2.2","3597711482"
"3034","7769513841","4.0","7769513841"
"3035","3597711483","2.2","3597711483"
"3036","7214630917","2.2","7214630917"
"3037","2572147285","4.0","2572147285"
"3038","2572147266","2.2","2572147266"
"3039","2572147277","4.0","2572147277"
"3040","9776946589","2.5","9776946589"
"3041","7214631128","4.0","7214631128"
"3042","4871251729","4.0","4871251729"
"3043","2572147287","4.0","2572147287"
"3044","7214631032","4.5","7214631032"
"3045","4871251780","3.0","4871251780"
"3046","7214630903","4.5","7214630903"
"3047","9776946611","3.0","9776946611"
"3048","7769513837","3.0","7769513837"
"3049","7769513828","2.2","7769513828"
"3050","7769513833","3.0","7769513833"
"3051","2572147305","3.0","2572147305"
"3052","7214630874","4.0","7214630874"
"3053","4871251786","4.0","4871251786"
"3054","7214630827","4.0","7214630827"
"3055","4871251787","2.5","4871251787"
"3056","4871251811","1.5","4871251811"
"3057","5453853386","0.7","5453853386"
"3058","5453853385","3.0","5453853385"
"3059","7769505981","2.2","7769505981"
"3060","2572147309","4.0","2572147309"
"3061","2572147339","5.0","2572147339"
"3062","7214630822","4.0","7214630822"
"3063","7214631124","4.0","7214631124"
"3064","7214631132","3.0","7214631132"
"3065","2572147303","4.5","2572147303"
"3066","7214630886","3.5","7214630886"
"3067","4871251788","4.0","4871251788"
"3068","4871251778","3.0","4871251778"
"3069","5453817449","2.5","5453817449"
"3070","9776949840","2.5","9776949840"
"3071","4871251800","2.5","4871251800"
"3072","9176043104","4.0","9176043104"
"3073","2572147323","1.5","2572147323"
"3074","2572147350","4.5","2572147350"
"3075","4871251801","2.5","4871251801"
"3076","2572147331","1.5","2572147331"
"3077","5453817458","1.5","5453817458"
"3078","2572147358","3.0","2572147358"
"3079","5453817518","3.0","5453817518"
"3080","4871251783","2.5","4871251783"
"3081","2572147317","1.5","2572147317"
"3082","2572147327","2.0","2572147327"
"3083","4871251806","2.5","4871251806"
"3084","2572147335","1.5","2572147335"
"3085","2572147333","2.0","2572147333"
"3086","7214524672","8.0","7214524672"
"3087","4871251769","2.5","4871251769"
"3088","2572147337","1.5","2572147337"
"3089","5453817446","2.0","5453817446"
"3090","2572147342","1.5","2572147342"
"3091","5453817444","0.5","5453817444"
"3092","7214630982","8.5","7214630982"
"3093","7214630877","9.5","7214630877"
"3094","9102733086","3.0","9102733086"
"3095","2572147348","8.0","2572147348"
"3096","7214524616","8.5","7214524616"
"3097","9776949832","7.6","9776949832"
"3098","5453817459","0.5","5453817459"
"3099","2572147354","8.5","2572147354"
"3100","9776949834","0.7","9776949834"
"3101","8712204004","0.4","8712204004"
"3102","9776949836","0.30000000000000004","9776949836"
"3103","5453817650","0.1","5453817650"
"3104","5797584694","8.5","5797584694"
"3105","5797584712","2.0","5797584712"
"3106","7214733926","7.0","7214733926"
"3107","7071849325","5.5","7071849325"
"3108","2572152592","7.5","2572152592"
"3109","2879320280","6.0","2879320280"
"3110","8882066343","7.5","8882066343"
"3111","2572152607","4.0","2572152607"
"3112","2572152608","7.0","2572152608"
"3113","2572152618","3.0","2572152618"
"3114","2572152620","3.0","2572152620"
"3115","4068433376","3.0","4068433376"
"3116","2879833993","5.0","2879833993"
"3117","4367594373","1.5","4367594373"
"3118","4367594371","0.5","4367594371"
"3119","5923253718","0.5","5923253718"
"3120","4367594376","1.5","4367594376"
"3121","4999142454","8.5","4999142454"
"3122","4999142478","3.0","4999142478"
"3123","4999142455","9.5","4999142455"
"3124","2572152616","3.0","2572152616"
"3125","9785599070","10.0","9785599070"
"3126","2572152604","7.75","2572152604"
"3127","5653941265","4.75","5653941265"
"3128","7622306293","10.0","7622306293"
"3129","2572152612","7.0","2572152612"
"3130","2572152632","3.5","2572152632"
"3131","2880033316","2.5","2880033316"
"3132","7993884216","1.5","7993884216"
"3133","10095613442","0.5","10095613442"
"3134","7092992494","5.0","7092992494"
"3135","7092992499","5.0","7092992499"
"3136","4999142456","7.0","4999142456"
"3137","9785599067","7.0","9785599067"
"3138","5738961717","7.0","5738961717"
"3139","5743578847","7.0","5743578847"
"3140","2572152617","3.0","2572152617"
"3141","9785599065","7.0","9785599065"
"3142","2572152628","7.0","2572152628"
"3143","5738961716","7.0","5738961716"
"3144","4989147190","2.1","4989147190"
"3145","5743578846","4.0","5743578846"
"3146","4999142466","3.0","4999142466"
"3147","5743758725","4.0","5743758725"
"3148","5743578845","4.0","5743578845"
"3149","9075169379","1.0","9075169379"
"3150","9075169382","0.5","9075169382"
"3151","2572152623","10.0","2572152623"
"3152","2572152621","7.5","2572152621"
"3153","7856098679","5.5","7856098679"
"3154","7856098678","5.5","7856098678"
"3155","4999142457","7.0","4999142457"
"3156","4989147193","2.1","4989147193"
"3157","4989147187","0.30000000000000004","4989147187"
"3158","9785599048","7.0","9785599048"
"3159","2572152627","7.0","2572152627"
"3160","2572152635","7.0","2572152635"
"3161","4999142482","3.0","4999142482"
"3162","9785599066","7.0","9785599066"
"3163","4999142445","3.0","4999142445"
"3164","4999142462","3.0","4999142462"
"3165","7920130588","7.0","7920130588"
"3166","5743578843","7.0","5743578843"
"3167","8794836036","4.0","8794836036"
"3168","9785599064","7.0","9785599064"
"3169","2572152640","7.0","2572152640"
"3170","7920130554","3.0","7920130554"
"3171","9785599073","6.0","9785599073"
"3172","2572157154","3.0","2572157154"
"3173","2572157149","6.0","2572157149"
"3174","9785599061","6.0","9785599061"
"3175","2572157157","2.0","2572157157"
"3176","6237842694","6.0","6237842694"
"3177","4989147191","0.30000000000000004","4989147191"
"3178","4989147186","2.1","4989147186"
"3179","4634776796","1.1","4634776796"
"3180","7697702376","1.5","7697702376"
"3181","2572152656","10.0","2572152656"
"3182","2572152649","7.0","2572152649"
"3183","9785599055","7.0","9785599055"
"3184","6237842512","3.0","6237842512"
"3185","4623661143","7.5","4623661143"
"3186","5743576517","7.5","5743576517"
"3187","2572157176","7.0","2572157176"
"3188","9785599031","10.0","9785599031"
"3189","2572157175","6.0","2572157175"
"3190","2572152652","12.5","2572152652"
"3191","2572157158","9.5","2572157158"
"3192","4623661142","3.0","4623661142"
"3193","9785599030","7.5","9785599030"
"3194","5743576518","6.0","5743576518"
"3195","5738961703","10.0","5738961703"
"3196","3597692181","5.5","3597692181"
"3197","2572152663","10.0","2572152663"
"3198","5743578821","10.0","5743578821"
"3199","6237842705","5.5","6237842705"
"3200","5743578822","6.0","5743578822"
"3201","5743578830","5.25","5743578830"
"3202","5743576520","10.0","5743576520"
"3203","2572152668","7.0","2572152668"
"3204","3597692177","2.5","3597692177"
"3205","6784800981","4.0","6784800981"
"3206","4955348342","2.25","4955348342"
"3207","2572152670","2.25","2572152670"
"3208","5745175840","2.0","5745175840"
"3209","5743578831","5.25","5743578831"
"3210","2572152688","1.0","2572152688"
"3211","5743578855","2.1","5743578855"
"3212","5738961699","12.5","5738961699"
"3213","3597692173","8.5","3597692173"
"3214","9139904652","4.5","9139904652"
"3215","2572164271","8.5","2572164271"
"3216","5093779388","3.0","5093779388"
"3217","8857370313","4.0","8857370313"
"3218","2572157146","3.0","2572157146"
"3219","8829971037","7.0","8829971037"
"3220","4623656833","8.5","4623656833"
"3221","6389943802","7.0","6389943802"
"3222","4575407973","7.0","4575407973"
"3223","7680172677","7.0","7680172677"
"3224","8025717528","8.0","8025717528"
"3225","6237842706","6.0","6237842706"
"3226","6162387273","6.0","6162387273"
"3227","6237842689","5.5","6237842689"
"3228","5738961712","6.0","5738961712"
"3229","9967408863","0.5","9967408863"
"3230","4559734682","12.5","4559734682"
"3231","2572164253","12.5","2572164253"
"3232","7836312581","9.5","7836312581"
"3233","8238067885","13.5","8238067885"
"3234","7680169529","5.1","7680169529"
"3235","8238067884","13.5","8238067884"
"3236","8238067883","7.5","8238067883"
"3237","4792591100","9.5","4792591100"
"3238","7836312582","1.2000000000000002","7836312582"
"3239","9409986855","8.5","9409986855"
"3240","2572164261","3.0","2572164261"
"3241","7680172651","2.25","7680172651"
"3242","4954764977","8.5","4954764977"
"3243","8025717542","1.5","8025717542"
"3244","2572164264","3.0","2572164264"
"3245","6161017898","9.5","6161017898"
"3246","6161017894","9.5","6161017894"
"3247","6161017893","9.5","6161017893"
"3248","2572164266","9.5","2572164266"
"3249","2572164270","9.5","2572164270"
"3250","2572164272","9.5","2572164272"
"3251","6161017909","8.0","6161017909"
"3252","2572164274","3.0","2572164274"
"3253","2572164278","3.0","2572164278"
"3254","2572164280","3.0","2572164280"
"3255","2572164273","8.5","2572164273"
"3256","9176043216","2.5","9176043216"
"3257","2572164283","2.5","2572164283"
"3258","2572164281","8.5","2572164281"
"3259","6161017910","8.0","6161017910"
"3260","2572164286","2.5","2572164286"
"3261","2572164285","8.5","2572164285"
"3262","9176043212","5.5","9176043212"
"3263","6161017911","8.0","6161017911"
"3264","2572164288","2.5","2572164288"
"3265","2572164287","13.5","2572164287"
"3266","6161017912","12.5","6161017912"
"3267","4871518408","2.5","4871518408"
"3268","6161017886","12.5","6161017886"
"3269","7928520390","8.0","7928520390"
"3270","4871518411","5.5","4871518411"
"3271","4954764943","10.0","4954764943"
"3272","7928520391","8.0","7928520391"
"3273","9013579624","5.625","9013579624"
"3274","2919862473","0.7","2919862473"
"3275","2919862486","3.5","2919862486"
"3276","8364402521","2.6","8364402521"
"3277","9013579705","8.0","9013579705"
"3278","8172298950","8.5","8172298950"
"3279","8172298924","6.0","8172298924"
"3280","9014620980","2.5","9014620980"
"3281","4999142481","4.0","4999142481"
"3282","5743578849","9.5","5743578849"
"3283","2662847735","5.5","2662847735"
"3284","7624048733","6.0","7624048733"
"3285","10145291876","0.1","10145291876"
"3286","8282869616","6.0","8282869616"
"3287","5923253628","10.0","5923253628"
"3288","4758254665","2.5","4758254665"
"3289","4955283669","2.5","4955283669"
"3290","9069150946","7.0","9069150946"
"3291","2662847759","7.0","2662847759"
"3292","8718738111","7.0","8718738111"
"3293","4550854634","7.0","4550854634"
"3294","8718738110","7.0","8718738110"
"3295","4758254676","2.5","4758254676"
"3296","2676897983","3.5","2676897983"
"3297","4634776384","2.5","4634776384"
"3298","4989147194","0.30000000000000004","4989147194"
"3299","4634776423","2.5","4634776423"
"3300","4634776385","1.5","4634776385"
"3301","4634776404","2.0","4634776404"
"3302","5684908424","1.5","5684908424"
"3303","6497888420","1.5","6497888420"
"3304","5166933292","0.6000000000000001","5166933292"
"3305","2684114424","0.7","2684114424"
"3306","5166933302","0.30000000000000004","5166933302"
"3307","5166933295","5.1","5166933295"
"3308","9785542538","6.0","9785542538"
"3309","2690053718","3.0","2690053718"
"3310","9392434458","3.0","9392434458"
"3311","2690053732","5.0","2690053732"
"3312","3597608268","1.5","3597608268"
"3313","9785542542","3.5","9785542542"
"3314","9785542537","10.0","9785542537"
"3315","3597608255","10.0","3597608255"
"3316","7624048713","1.5","7624048713"
"3317","9785542545","10.0","9785542545"
"3318","2690053738","2.6","2690053738"
"3319","7814419424","5.1","7814419424"
"3320","9754017387","7.5","9754017387"
"3321","9073417628","0.7","9073417628"
"3322","9073417621","2.0","9073417621"
"3323","5573421279","1.5","5573421279"
"3324","6784744517","3.5","6784744517"
"3325","7925190570","10.0","7925190570"
"3326","7093213798","10.0","7093213798"
"3327","3597658671","7.0","3597658671"
"3328","2690053918","7.5","2690053918"
"3329","7830830766","7.5","7830830766"
"3330","7093250528","3.0","7093250528"
"3331","7093250525","6.0","7093250525"
"3332","7093213777","12.5","7093213777"
"3333","2690053925","10.0","2690053925"
"3334","8348878584","8.0","8348878584"
"3335","3659434202","10.0","3659434202"
"3336","7093213758","12.5","7093213758"
"3337","7093250521","6.0","7093250521"
"3338","8348878582","2.0","8348878582"
"3339","2690053929","10.0","2690053929"
"3340","3659434199","9.5","3659434199"
"3341","8348893038","3.0","8348893038"
"3342","2690053930","8.5","2690053930"
"3343","2690053931","8.5","2690053931"
"3344","8246381588","2.2","8246381588"
"3345","2690053932","8.6","2690053932"
"3346","7093213766","9.5","7093213766"
"3347","8348893101","8.5","8348893101"
"3348","5454291631","0.4","5454291631"
"3349","9014605330","0.4","9014605330"
