R_FID,center_x,center_y,s_length,humidity
2002,103.804003,30.634515,1000,94.16
2003,103.804003,30.697398,1000,93.02
2004,103.804003,30.724348,1000,92.64
2005,103.804003,30.733331,1000,91.74
2006,103.804003,30.796213,1000,94.26
2007,103.814411,30.427903,1000,88.17
2008,103.814411,30.472818,1000,91.32
2009,103.814411,30.490785,1000,92.99
2010,103.814411,30.948929,1000,95.71
2011,103.824818,30.409936,1000,85.61
2012,103.824818,30.454852,1000,89.62
2013,103.824818,30.544684,1000,94.49
2014,103.824818,30.5896,1000,96.04
2015,103.824818,30.625532,1000,94.98
2016,103.824818,30.706381,1000,90.53
2017,103.824818,30.778247,1000,92.63
2018,103.824818,30.877062,1000,98.03
2019,104.147468,30.472818,1000,88.53
2020,104.147468,30.535701,1000,84.25
2021,104.147468,30.769264,1000,89.46
2022,104.147468,30.895029,1000,96.29
2023,104.157875,30.347054,1000,95.24
2024,104.157875,30.409936,1000,93.41
2025,104.157875,30.454852,1000,90.33
2026,104.157875,30.490785,1000,86.68
2027,104.157875,30.499768,1000,85.69
2028,104.157875,30.56265,1000,84.96
2029,104.157875,30.715364,1000,89.16
2030,104.157875,30.796213,1000,90.16
2031,104.157875,30.859096,1000,96.48
2032,104.168284,30.347054,1000,95.73
2033,104.168284,30.56265,1000,84.78
2034,104.168284,30.679432,1000,85.73
2035,104.168284,30.733331,1000,90.96
2036,104.168284,30.78723,1000,89.78
2037,104.168284,30.841129,1000,94.3
2038,104.168284,30.904012,1000,95.19
2039,104.4493,30.365021,1000,91.39
2040,104.4493,30.544684,1000,89.65
2041,104.4493,30.670448,1000,88.4
2042,104.4493,30.850113,1000,90.82
2043,104.251548,30.356037,1000,92.62
2044,104.251548,30.715364,1000,86.84
2045,104.251548,30.841129,1000,86.94
2046,104.251548,30.895029,1000,88.77
2047,104.261956,30.356037,1000,91.9
2048,104.261956,30.472818,1000,89.22
2049,104.261956,30.490785,1000,89.06
2050,104.261956,30.544684,1000,86.52
2051,104.261956,30.571633,1000,85.75
2052,104.261956,30.652482,1000,93.87
2053,104.261956,30.733331,1000,86.6
2054,104.261956,30.769264,1000,89.56
2055,104.261956,30.841129,1000,87.07
2056,104.261956,30.886046,1000,87.72
2057,104.272364,30.365021,1000,90.34
2058,104.272364,30.382987,1000,88.57
2059,104.272364,30.499768,1000,89.57
2060,104.272364,30.56265,1000,86.35
2061,104.272364,30.805196,1000,89.85
2062,104.272364,30.81418,1000,89.23
2063,104.272364,30.832146,1000,87.79
2064,104.272364,30.939945,1000,90.76
2065,104.272364,30.957912,1000,91.12
2066,104.282772,30.409936,1000,86.8
2067,104.282772,30.535701,1000,89.36
2068,104.282772,30.625532,1000,92.98
2069,104.282772,30.661465,1000,95.17
2070,104.282772,30.679432,1000,93.14
2071,104.282772,30.724348,1000,86
2072,104.282772,30.805196,1000,90.64
2073,104.282772,30.868079,1000,86.92
2074,104.282772,30.912995,1000,88.99
2075,104.29318,30.356037,1000,89.8
2076,104.29318,30.374004,1000,88.13
2077,104.29318,30.895029,1000,88.03
2078,104.303587,30.374004,1000,87.47
2079,104.303587,30.409936,1000,86.11
2080,104.303587,30.481802,1000,91.17
2081,104.303587,30.517734,1000,91.05
2082,104.303587,30.634515,1000,93.85
2083,104.303587,30.652482,1000,95.21
2084,104.313996,30.338071,1000,89.45
2085,104.313996,30.347054,1000,88.52
2086,104.313996,30.571633,1000,90.4
2087,104.313996,30.688415,1000,92.91
2088,104.313996,30.733331,1000,87.16
2089,103.960123,30.535701,1000,85.96
2090,103.960123,30.544684,1000,86.1
2091,103.960123,30.697398,1000,84.74
2092,103.960123,30.733331,1000,86.77
2093,103.960123,30.886046,1000,96.65
2094,103.960123,30.895029,1000,95.95
2095,103.960123,30.912995,1000,91.91
2096,103.970531,30.365021,1000,82.84
2097,103.970531,30.706381,1000,85.34
2098,103.970531,30.796213,1000,92.66
2099,103.970531,30.823163,1000,95.07
2100,103.970531,30.841129,1000,96.65
2101,103.980939,30.356037,1000,83.41
2102,103.980939,30.41892,1000,83.41
2103,103.980939,30.427903,1000,83.16
2104,103.980939,30.508751,1000,84.29
2105,103.980939,30.56265,1000,84.47
2106,103.980939,30.643499,1000,83.92
2107,103.980939,30.679432,1000,83.19
2108,103.980939,30.724348,1000,85.9
2109,103.980939,30.78723,1000,92.92
2110,103.980939,30.877062,1000,96.33
2111,103.980939,30.904012,1000,93.47
2112,103.980939,30.930962,1000,88.33
2113,103.991346,30.347054,1000,83.33
2114,103.991346,30.382987,1000,82.82
2115,103.991346,30.454852,1000,82.03
2116,103.991346,30.616549,1000,83.29
2117,103.991346,30.724348,1000,85.76
2118,103.991346,30.78723,1000,93.18
2119,103.991346,30.859096,1000,97.33
2120,104.001755,30.356037,1000,83.25
2121,104.001755,30.382987,1000,82.63
2122,104.001755,30.39197,1000,82.77
2123,104.001755,30.41892,1000,82.61
2124,104.001755,30.580616,1000,83.07
2125,104.001755,30.625532,1000,83.04
2126,104.001755,30.724348,1000,85.62
2127,104.001755,30.868079,1000,96.88
2128,104.012162,30.374004,1000,82.76
2129,104.012162,30.481802,1000,80.76
2130,104.012162,30.490785,1000,80.98
2131,104.012162,30.517734,1000,83.13
2132,104.012162,30.625532,1000,83.04
2133,104.012162,30.652482,1000,83.78
2134,104.012162,30.778247,1000,91.95
2135,104.012162,30.841129,1000,97.22
2136,104.012162,30.877062,1000,95.58
2137,104.012162,30.895029,1000,94.53
2138,104.022571,30.347054,1000,83.95
2139,104.022571,30.382987,1000,82.99
2140,104.022571,30.571633,1000,83.27
2141,104.022571,30.679432,1000,83.28
2142,104.022571,30.706381,1000,84.44
2143,104.032979,30.365021,1000,83.46
2144,104.032979,30.499768,1000,80.26
2145,104.032979,30.544684,1000,82.92
2146,104.032979,30.553667,1000,83.16
2147,104.032979,30.616549,1000,83.13
2148,104.032979,30.751297,1000,87.68
2149,104.032979,30.823163,1000,95.75
2150,104.032979,30.859096,1000,96.8
2151,104.043387,30.356037,1000,84.53
2152,104.043387,30.436886,1000,81.7
2153,104.043387,30.472818,1000,79.79
2154,104.043387,30.544684,1000,82.61
2155,104.043387,30.571633,1000,83.44
2156,104.043387,30.670448,1000,83.61
2157,104.043387,30.805196,1000,93.24
2158,104.053796,30.526717,1000,81.62
2159,104.053796,30.535701,1000,81.62
2160,104.053796,30.850113,1000,97.32
2161,104.064203,30.365021,1000,85.15
2162,104.064203,30.39197,1000,84.55
2163,104.064203,30.535701,1000,81.43
2164,104.064203,30.553667,1000,83.16
2165,104.064203,30.616549,1000,82.59
2166,104.064203,30.769264,1000,89.21
2167,104.064203,30.859096,1000,97.26
2168,104.064203,30.939945,1000,92.71
2169,104.064203,30.948929,1000,92.68
2170,104.064203,30.957912,1000,92.86
2171,104.074612,30.427903,1000,85.33
2172,104.074612,30.445869,1000,84.34
2173,104.074612,30.508751,1000,80.24
2174,104.074612,30.544684,1000,82.27
2175,104.074612,30.895029,1000,96.48
2176,104.08502,30.347054,1000,87.69
2177,104.08502,30.481802,1000,82.1
2178,104.08502,30.571633,1000,84.5
2179,104.08502,30.661465,1000,81.73
2180,104.08502,30.832146,1000,96.2
2181,104.08502,30.912995,1000,95.64
2182,104.08502,30.930962,1000,94.53
2183,104.08502,30.939945,1000,94.22
2184,104.08502,30.957912,1000,94.18
2185,104.095428,30.338071,1000,89.55
2186,104.095428,30.356037,1000,88.71
2187,104.095428,30.365021,1000,87.91
2188,104.095428,30.508751,1000,81.68
2189,104.095428,30.526717,1000,82.11
2190,104.095428,30.688415,1000,84.62
2191,104.095428,30.805196,1000,92.56
2192,104.095428,30.886046,1000,97.6
2193,104.105836,30.356037,1000,89.73
2194,104.105836,30.508751,1000,82.4
2195,104.105836,30.625532,1000,81.83
2196,104.105836,30.850113,1000,97.51
2197,104.105836,30.859096,1000,97.83
2198,104.105836,30.948929,1000,95.34
2199,104.116244,30.382987,1000,89.47
2200,104.116244,30.400953,1000,89.8
2201,104.116244,30.409936,1000,89.97
2202,104.116244,30.463835,1000,86.61
2203,104.116244,30.508751,1000,83.06
2204,104.116244,30.76028,1000,88.68
2205,104.178692,30.553667,1000,83.66
2206,104.178692,30.625532,1000,84.85
2207,104.178692,30.742314,1000,91.18
2208,104.178692,30.751297,1000,90.34
2209,104.178692,30.886046,1000,95.09
2210,104.1891,30.472818,1000,88.82
2211,104.1891,30.517734,1000,83.37
2212,104.1891,30.571633,1000,84.82
2213,104.1891,30.715364,1000,89.27
2214,104.1891,30.841129,1000,91.51
2215,104.1891,30.868079,1000,94.08
2216,104.1891,30.895029,1000,94.69
2217,104.1891,30.930962,1000,95.2
2218,104.199508,30.338071,1000,95.92
2219,104.199508,30.41892,1000,91.68
2220,104.199508,30.508751,1000,84.23
2221,104.199508,30.625532,1000,86.09
2222,104.199508,30.661465,1000,86.75
2223,104.199508,30.688415,1000,87.48
2224,104.199508,30.805196,1000,87.99
2225,104.199508,30.81418,1000,87.82
2226,104.199508,30.877062,1000,93.68
2227,104.209916,30.356037,1000,95.19
2228,104.209916,30.382987,1000,93.41
2229,104.209916,30.652482,1000,87.81
2230,104.209916,30.796213,1000,88.4
2231,104.209916,30.81418,1000,87.44
2232,104.209916,30.823163,1000,87.29
2233,104.220324,30.427903,1000,89.89
2234,104.220324,30.508751,1000,85.1
2235,104.220324,30.571633,1000,84.11
2236,104.220324,30.607566,1000,87.52
2237,104.220324,30.751297,1000,89.85
2238,104.220324,30.78723,1000,88.47
2239,104.220324,30.859096,1000,89.86
2240,104.220324,30.877062,1000,91.38
2241,104.230731,30.382987,1000,91.93
2242,104.230731,30.400953,1000,90.56
2243,104.230731,30.454852,1000,89.09
2244,104.230731,30.526717,1000,84.15
2245,104.230731,30.688415,1000,88.02
2246,104.230731,30.76028,1000,89.48
2247,104.230731,30.796213,1000,88.54
2248,104.230731,30.850113,1000,88.02
2249,104.24114,30.427903,1000,88.79
2250,104.24114,30.499768,1000,87.16
2251,104.24114,30.580616,1000,84.72
2252,104.355629,30.544684,1000,92.77
2253,104.355629,30.670448,1000,94.15
2254,104.355629,30.850113,1000,92.38
2255,104.355629,30.957912,1000,91.56
2256,104.366037,30.347054,1000,87.22
2257,104.366037,30.39197,1000,85.52
2258,104.313996,30.81418,1000,92.88
2259,104.313996,30.832146,1000,91.21
2260,104.324403,30.356037,1000,88.12
2261,104.324403,30.39197,1000,85.62
2262,104.324403,30.508751,1000,91.95
2263,104.324403,30.517734,1000,91.98
2264,104.324403,30.616549,1000,92.87
2265,104.324403,30.823163,1000,93.07
2266,104.334812,30.670448,1000,94.8
2267,104.334812,30.697398,1000,91.66
2268,104.334812,30.832146,1000,93
2269,104.334812,30.939945,1000,90.84
2270,104.345221,30.39197,1000,85.05
2271,104.345221,30.445869,1000,89.82
2272,104.345221,30.598583,1000,91.93
2273,104.345221,30.616549,1000,92.54
2274,104.345221,30.625532,1000,92.54
2275,104.345221,30.742314,1000,88.05
2276,104.345221,30.832146,1000,93.9
2277,104.345221,30.859096,1000,91.32
2278,103.835227,30.39197,1000,83.68
2279,103.835227,30.427903,1000,87.77
2280,103.835227,30.81418,1000,95.93
2281,103.835227,30.850113,1000,97.81
2282,103.835227,30.886046,1000,97.76
2283,103.845634,30.382987,1000,83.46
2284,103.845634,30.526717,1000,92.91
2285,103.845634,30.616549,1000,94.29
2286,103.845634,30.76028,1000,90.45
2287,103.845634,30.912995,1000,97.22
2288,103.845634,30.939945,1000,95.79
2289,103.856043,30.374004,1000,83.59
2290,103.856043,30.472818,1000,92.31
2291,103.856043,30.499768,1000,93.69
2292,103.856043,30.508751,1000,93.18
2293,103.856043,30.535701,1000,92.1
2294,103.856043,30.544684,1000,91.65
2295,103.856043,30.688415,1000,87.55
2296,103.856043,30.724348,1000,88.54
2297,103.856043,30.769264,1000,91.1
2298,103.866451,30.490785,1000,93.44
2299,103.866451,30.508751,1000,92.28
2300,103.866451,30.571633,1000,90.07
2301,103.866451,30.607566,1000,92.38
2302,103.866451,30.679432,1000,86.86
2303,103.866451,30.688415,1000,86.54
2304,103.866451,30.697398,1000,86.73
2305,103.866451,30.751297,1000,89.32
2306,103.866451,30.904012,1000,96.76
2307,103.866451,30.930962,1000,95.44
2308,103.876859,30.481802,1000,92.57
2309,103.876859,30.598583,1000,91.14
2310,104.116244,30.868079,1000,98.07
2311,104.126652,30.382987,1000,91.65
2312,104.126652,30.39197,1000,91.67
2313,104.126652,30.427903,1000,91.23
2314,104.126652,30.454852,1000,89.03
2315,104.126652,30.553667,1000,84.61
2316,104.137059,30.382987,1000,92.66
2317,104.137059,30.472818,1000,88.04
2318,104.137059,30.625532,1000,82.61
2319,104.137059,30.697398,1000,87.44
2320,104.137059,30.715364,1000,88.72
2321,104.137059,30.742314,1000,88.15
2322,104.137059,30.78723,1000,91.14
2323,104.137059,30.957912,1000,95.87
2324,103.731147,30.39197,1000,83.28
2325,103.731147,30.400953,1000,84.75
2326,103.731147,30.409936,1000,86.29
2327,103.731147,30.490785,1000,91.7
2328,103.731147,30.661465,1000,95.26
2329,103.731147,30.904012,1000,97.44
2330,103.731147,30.948929,1000,95.62
2331,103.741555,30.338071,1000,76.78
2332,103.741555,30.436886,1000,88.97
2333,103.741555,30.553667,1000,96.35
2334,103.741555,30.697398,1000,97.02
2335,103.741555,30.715364,1000,96.78
2336,103.741555,30.76028,1000,92.87
2337,103.741555,30.769264,1000,93.52
2338,103.751962,30.427903,1000,88.61
2339,103.751962,30.472818,1000,90.79
2340,103.751962,30.5896,1000,93.8
2341,103.751962,30.652482,1000,94.29
2342,103.751962,30.715364,1000,96.39
2343,103.751962,30.796213,1000,94.83
2344,103.762371,30.356037,1000,73.52
2345,103.762371,30.39197,1000,82.59
2346,103.762371,30.724348,1000,95.19
2347,103.762371,30.742314,1000,92.75
2348,103.762371,30.769264,1000,92.1
2349,103.762371,30.805196,1000,95.92
2350,103.762371,30.81418,1000,97.04
2351,103.762371,30.904012,1000,98.09
2352,103.772779,30.374004,1000,76.04
2353,103.772779,30.436886,1000,89.17
2354,103.772779,30.490785,1000,92.54
2355,103.772779,30.571633,1000,96.71
2356,103.772779,30.679432,1000,95.26
2357,103.772779,30.859096,1000,99.42
2358,103.783187,30.356037,1000,74.23
2359,103.783187,30.445869,1000,89.1
2360,103.783187,30.472818,1000,91.06
2361,104.366037,30.409936,1000,86.93
2362,104.366037,30.445869,1000,90.01
2363,104.366037,30.688415,1000,93.17
2364,104.366037,30.78723,1000,94.75
2365,104.366037,30.796213,1000,94.75
2366,104.366037,30.805196,1000,96.03
2367,104.366037,30.859096,1000,92.6
2368,104.366037,30.921979,1000,92.96
2369,104.366037,30.957912,1000,92.16
2370,104.376444,30.338071,1000,87.89
2371,104.376444,30.365021,1000,86.65
2372,104.376444,30.472818,1000,91.17
2373,104.376444,30.481802,1000,91.3
2374,104.376444,30.56265,1000,92.14
2375,104.376444,30.580616,1000,91.83
2376,104.376444,30.5896,1000,91.65
2377,104.386853,30.400953,1000,86.98
2378,104.386853,30.445869,1000,89.53
2379,104.386853,30.463835,1000,90.35
2380,104.386853,30.508751,1000,90.94
2381,104.386853,30.517734,1000,91.05
2382,104.386853,30.634515,1000,91.23
2383,104.386853,30.679432,1000,92.98
2384,104.386853,30.742314,1000,90.24
2385,104.397261,30.427903,1000,88.71
2386,104.397261,30.436886,1000,89.15
2387,104.397261,30.490785,1000,90.1
2388,104.397261,30.634515,1000,90.79
2389,104.397261,30.796213,1000,94.28
2390,104.397261,30.81418,1000,95
2391,104.397261,30.823163,1000,94.63
2392,104.397261,30.841129,1000,93.55
2393,104.397261,30.948929,1000,95.16
2394,104.407669,30.427903,1000,89.02
2395,104.407669,30.517734,1000,90.22
2396,104.407669,30.948929,1000,95.67
2397,104.418077,30.472818,1000,89.57
2398,104.418077,30.517734,1000,89.91
2399,104.418077,30.526717,1000,90.2
2400,104.418077,30.571633,1000,90.48
2401,104.418077,30.5896,1000,90.09
2402,104.428485,30.409936,1000,90.35
2403,104.428485,30.445869,1000,89.75
2404,104.438893,30.409936,1000,91.18
2405,104.438893,30.436886,1000,89.97
2406,104.438893,30.535701,1000,89.62
2407,104.438893,30.56265,1000,89.81
2408,104.438893,30.616549,1000,88.27
2409,104.438893,30.697398,1000,91.73
2410,103.876859,30.661465,1000,87.57
2411,103.876859,30.679432,1000,86.45
2412,103.876859,30.697398,1000,86.45
2413,103.876859,30.805196,1000,92.67
2414,103.876859,30.912995,1000,96.13
2415,103.876859,30.921979,1000,95.54
2416,103.887267,30.670448,1000,86.22
2417,103.887267,30.706381,1000,86.62
2418,103.887267,30.850113,1000,96.28
2419,103.887267,30.904012,1000,96.13
2420,103.897674,30.356037,1000,82.93
2421,103.897674,30.365021,1000,82.73
2422,103.897674,30.382987,1000,83.42
2423,103.897674,30.499768,1000,90.91
2424,103.897674,30.634515,1000,88
2425,103.897674,30.670448,1000,85.7
2426,103.897674,30.688415,1000,85.6
2427,103.897674,30.912995,1000,95.21
2428,103.908083,30.374004,1000,82.93
2429,103.908083,30.400953,1000,84.18
2430,103.908083,30.5896,1000,87.33
2431,103.908083,30.607566,1000,87.83
2432,103.908083,30.625532,1000,87.54
2433,103.908083,30.643499,1000,86.76
2434,103.908083,30.697398,1000,85.72
2435,103.908083,30.832146,1000,94.66
2436,103.91849,30.445869,1000,86.88
2437,103.91849,30.535701,1000,87.08
2438,103.91849,30.652482,1000,85.72
2439,103.91849,30.688415,1000,85.1
2440,103.928899,30.338071,1000,83.97
2441,103.928899,30.39197,1000,83.61
2442,103.928899,30.535701,1000,86.66
2443,103.928899,30.715364,1000,85.91
2444,103.928899,30.769264,1000,87.86
2445,103.928899,30.832146,1000,94.55
2446,103.939307,30.400953,1000,83.99
2447,103.939307,30.436886,1000,85.72
2448,103.939307,30.445869,1000,85.72
2449,103.939307,30.571633,1000,85.07
2450,103.939307,30.598583,1000,85.28
2451,103.939307,30.679432,1000,84.14
2452,103.939307,30.778247,1000,88.87
2453,103.939307,30.81418,1000,92.6
2454,103.939307,30.877062,1000,96.51
2455,103.939307,30.912995,1000,92.72
2456,103.949715,30.382987,1000,83.28
2457,103.949715,30.39197,1000,83.64
2458,103.949715,30.41892,1000,84.48
2459,103.949715,30.445869,1000,85.03
2460,103.949715,30.553667,1000,85.57
2461,103.949715,30.616549,1000,84.71
2462,103.949715,30.679432,1000,83.71
2463,103.949715,30.930962,1000,89.16
2464,104.043387,30.338071,1000,85.33
2465,104.043387,30.382987,1000,83.35
2466,104.043387,30.517734,1000,81.04
2467,104.043387,30.535701,1000,81.82
2468,104.043387,30.625532,1000,83.06
2469,104.043387,30.841129,1000,97.05
2470,104.053796,30.338071,1000,86.05
2471,104.053796,30.347054,1000,85.22
2472,104.053796,30.41892,1000,83.85
2473,104.053796,30.508751,1000,80.37
2474,104.053796,30.580616,1000,83.7
2475,104.053796,30.634515,1000,82.66
2476,104.053796,30.733331,1000,86.49
2477,104.053796,30.81418,1000,94.31
2478,104.053796,30.868079,1000,96.81
2479,104.053796,30.904012,1000,94.26
2480,104.064203,30.382987,1000,84.56
2481,104.064203,30.5896,1000,83.86
2482,104.064203,30.607566,1000,83.11
2483,104.064203,30.661465,1000,83.04
2484,104.064203,30.751297,1000,87.85
2485,104.064203,30.76028,1000,88.35
2486,104.064203,30.841129,1000,96.99
2487,104.064203,30.877062,1000,96.49
2488,104.064203,30.904012,1000,95
2489,104.064203,30.912995,1000,94.3
2490,104.074612,30.356037,1000,86.67
2491,104.074612,30.454852,1000,83.34
2492,104.074612,30.481802,1000,81.11
2493,104.074612,30.616549,1000,82.37
2494,104.074612,30.625532,1000,82.37
2495,104.074612,30.670448,1000,82.78
2496,104.074612,30.688415,1000,84.08
2497,104.074612,30.796213,1000,91.14
2498,104.074612,30.921979,1000,94.49
2499,104.08502,30.400953,1000,86.62
2500,104.08502,30.544684,1000,82.46
2501,104.08502,30.5896,1000,84.21
2502,104.08502,30.670448,1000,82.01
2503,104.08502,30.697398,1000,85.43
2504,104.08502,30.724348,1000,87.12
2505,104.08502,30.76028,1000,88.4
2506,104.08502,30.886046,1000,97.26
2507,104.095428,30.517734,1000,81.58
2508,104.095428,30.715364,1000,86.94
2509,104.095428,30.78723,1000,91.28
2510,104.095428,30.868079,1000,97.85
2511,104.105836,30.526717,1000,82.49
2512,104.105836,30.580616,1000,84.88
2513,104.105836,30.921979,1000,96.28
2514,104.105836,30.939945,1000,95.49
2515,104.116244,30.445869,1000,88.76
2516,104.116244,30.472818,1000,85.7
2517,104.116244,30.544684,1000,83.22
2518,104.116244,30.598583,1000,83.85
2519,104.116244,30.670448,1000,80.75
2520,104.116244,30.751297,1000,88.36
2521,104.178692,30.679432,1000,86.21
2522,104.178692,30.733331,1000,90.98
2523,104.178692,30.78723,1000,89.38
2524,104.178692,30.895029,1000,95.03
2525,104.178692,30.939945,1000,95.32
2526,104.1891,30.356037,1000,95.55
2527,104.1891,30.382987,1000,94.17
2528,104.1891,30.400953,1000,93.3
2529,104.1891,30.544684,1000,82.45
